"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"P1: GET /api/v1/resumes/99999/analysis → 404.","284","test_p1_analysis_nonexistent","tests.api","Sat May 23 22:12:15 UTC 2026","passed","Sat May 23 22:12:16 UTC 2026","TestResumeNewEndpointsP1","test_resumes","",""
"","285","test_list_group_members","tests.api","Sat May 23 21:59:52 UTC 2026","passed","Sat May 23 21:59:52 UTC 2026","TestAuthCompanyGroupsCRUD","test_auth","",""
"","368","test_create_course","tests.api","Sat May 23 22:00:39 UTC 2026","passed","Sat May 23 22:00:39 UTC 2026","TestCoursesCRUD","test_courses","",""
"","310","test_recommend_jobs","tests.api","Sat May 23 22:01:42 UTC 2026","passed","Sat May 23 22:01:43 UTC 2026","TestJobsReal","test_jobs_endpoints","",""
"","285","test_get_results","tests.api","Sat May 23 21:59:50 UTC 2026","passed","Sat May 23 21:59:50 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"P1: POST /sessions with empty body → 422.","296","test_p1_book_session_empty","tests.api","Sat May 23 22:02:08 UTC 2026","passed","Sat May 23 22:02:09 UTC 2026","TestMentorshipSessions","test_mentorship","",""
"P1: GET /mentors/99999/availability → 200 (empty) or 404.","292","test_p1_list_availability_nonexistent_mentor","tests.api","Sat May 23 22:02:07 UTC 2026","passed","Sat May 23 22:02:07 UTC 2026","TestMentorshipAvailability","test_mentorship","",""
"","2012","test_auth_docs","tests.api","Sat May 23 21:58:07 UTC 2026","passed","Sat May 23 21:58:09 UTC 2026","","test_auth","",""
"","0","test_leave_company","tests.api","Sat May 23 21:59:56 UTC 2026","skipped","Sat May 23 21:59:56 UTC 2026","TestAuthCompanyExtended","test_auth","",""
"P0: List mentee IDPs.","286","test_idp_list_mentee_idps","tests.api","Sat May 23 21:59:44 UTC 2026","passed","Sat May 23 21:59:44 UTC 2026","TestAuthIDPCRUD","test_auth","",""
"","306","test_p1_get_session_admin_unauthorized","tests.api","Sat May 23 22:11:43 UTC 2026","passed","Sat May 23 22:11:43 UTC 2026","TestQuizP1","test_quiz","",""
"","1859","test_get_resume_analysis","tests.api","Sat May 23 22:11:51 UTC 2026","failed","Sat May 23 22:11:53 UTC 2026","TestResume","test_resumes","",""
"P0: GET /v1/me/notifications — list my notifications.","295","test_list_notifications","tests.api","Sat May 23 22:02:14 UTC 2026","passed","Sat May 23 22:02:15 UTC 2026","TestMentorshipNewEndpoints","test_mentorship","",""
"","305","test_p1_complete_lesson_nonexistent","tests.api","Sat May 23 22:00:47 UTC 2026","passed","Sat May 23 22:00:48 UTC 2026","TestCoursesEnrollmentsP1","test_courses","",""
"P0: GET /api/v1/lessons/{id}/bookmarks/count.","307","test_get_lesson_bookmarks_count","tests.api","Sat May 23 22:01:13 UTC 2026","passed","Sat May 23 22:01:14 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"","309","test_get_evaluation_by_type","tests.api","Sat May 23 22:11:05 UTC 2026","passed","Sat May 23 22:11:05 UTC 2026","TestQuizAPIs","test_quiz","",""
"","286","test_list_roles","tests.api","Sat May 23 21:58:24 UTC 2026","passed","Sat May 23 21:58:25 UTC 2026","TestAuthProtected","test_auth","",""
"P0: Generate a learning roadmap for a role.","3197","test_idp_generate_roadmap","tests.api","Sat May 23 21:59:19 UTC 2026","passed","Sat May 23 21:59:22 UTC 2026","TestAuthIDP","test_auth","",""
"P0: Get student assessment history.","307","test_student_assessment_history","tests.api","Sat May 23 21:59:04 UTC 2026","passed","Sat May 23 21:59:04 UTC 2026","TestAuthStudentAssessments","test_auth","",""
"P0: Get assessment detail by ID.","288","test_get_assessment","tests.api","Sat May 23 21:58:57 UTC 2026","passed","Sat May 23 21:58:57 UTC 2026","TestAuthAssessments","test_auth","",""
"P1: GET /api/v1/resumes/admin/users/1/skills without token → 401/403.","352","test_p1_admin_user_skills_no_auth","tests.api","Sat May 23 22:12:17 UTC 2026","passed","Sat May 23 22:12:17 UTC 2026","TestResumeNewEndpointsP1","test_resumes","",""
"","286","test_del_assessment_safe","tests.api","Sat May 23 21:59:47 UTC 2026","passed","Sat May 23 21:59:47 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"P1: GET /v1/me/notifications without token → 401.","343","test_p1_notifications_no_auth","tests.api","Sat May 23 22:02:22 UTC 2026","passed","Sat May 23 22:02:22 UTC 2026","TestMentorshipNewEndpointsP1","test_mentorship","",""
"","351","test_p1_suggestions_no_auth","tests.api","Sat May 23 22:00:59 UTC 2026","passed","Sat May 23 22:00:59 UTC 2026","TestCoursesSearchP1","test_courses","",""
"","306","test_get_company","tests.api","Sat May 23 21:59:55 UTC 2026","passed","Sat May 23 21:59:56 UTC 2026","TestAuthCompanyExtended","test_auth","",""
"P0: POST /v1/internal/idp-assessments/sessions — create an IDP assessment session.","310","test_create_internal_idp_assessment_session","tests.api","Sat May 23 22:11:43 UTC 2026","passed","Sat May 23 22:11:43 UTC 2026","TestQuizNewEndpoints","test_quiz","",""
"GET /auth/users without token → 401/403.","350","test_p1_list_users_no_auth","tests.api","Sat May 23 21:58:40 UTC 2026","passed","Sat May 23 21:58:40 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P1: GET /users/99999/trust-score → 404.","296","test_p1_get_trust_score_nonexistent","tests.api","Sat May 23 22:02:13 UTC 2026","passed","Sat May 23 22:02:13 UTC 2026","TestMentorshipOnboarding","test_mentorship","",""
"P1: PATCH /me/mentor/availability/99999 → 404 or 403 (not mentor).","302","test_p1_update_availability_nonexistent","tests.api","Sat May 23 22:02:06 UTC 2026","passed","Sat May 23 22:02:06 UTC 2026","TestMentorshipAvailability","test_mentorship","",""
"","305","test_p1_delete_bookmark_nonexistent","tests.api","Sat May 23 22:01:04 UTC 2026","passed","Sat May 23 22:01:04 UTC 2026","TestCoursesNotesP1","test_courses","",""
"P1: POST /jobs/nonexistent/restore → 404.","293","test_p1_restore_nonexistent","tests.api","Sat May 23 22:01:49 UTC 2026","passed","Sat May 23 22:01:49 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"POST /v1/interview/start without position → 422.","304","test_p1_start_interview_missing_position","tests.api","Sat May 23 22:01:28 UTC 2026","passed","Sat May 23 22:01:29 UTC 2026","TestAIInterviewP1","test_interview","",""
"","304","test_submit_question","tests.api","Sat May 23 21:59:49 UTC 2026","passed","Sat May 23 21:59:50 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
