"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"P1: POST /admin/manual-adjustment with empty → 422.","209","test_p1_manual_adjustment_empty","tests.api","Sun May 17 16:04:37 UTC 2026","passed","Sun May 17 16:04:37 UTC 2026","TestBillingAdmin","test_billing","",""
"","1710","test_invite_by_resume","tests.api","Sun May 17 16:04:00 UTC 2026","failed","Sun May 17 16:04:02 UTC 2026","TestAuthCompanyExtended","test_auth","",""
"","280","test_create_job","tests.api","Sun May 17 16:05:56 UTC 2026","passed","Sun May 17 16:05:56 UTC 2026","TestJobsReal","test_jobs_endpoints","",""
"POST /api/jd/create with empty body → 422.","429","test_p1_create_jd_empty_payload","tests.api","Sun May 17 16:02:54 UTC 2026","passed","Sun May 17 16:02:54 UTC 2026","TestAuthJDCreateP1","test_auth","",""
"","310","test_get_resume_analysis","tests.api","Sun May 17 16:17:01 UTC 2026","passed","Sun May 17 16:17:01 UTC 2026","TestResume","test_resumes","",""
"","350","test_update_course","tests.api","Sun May 17 16:04:47 UTC 2026","passed","Sun May 17 16:04:47 UTC 2026","TestCoursesCRUD","test_courses","",""
"","256","test_put_university","tests.api","Sun May 17 16:04:13 UTC 2026","passed","Sun May 17 16:04:13 UTC 2026","TestAuthUniversities","test_auth","",""
"","219","test_update_user_roles","tests.api","Sun May 17 16:02:18 UTC 2026","passed","Sun May 17 16:02:19 UTC 2026","TestAuthProtected","test_auth","",""
"","213","test_create_assessment","tests.api","Sun May 17 16:15:11 UTC 2026","passed","Sun May 17 16:15:11 UTC 2026","TestQuizAPIs","test_quiz","",""
"P0: GET /api/v1/it-journey/explain/{session_id}/{role_slug}.","215","test_get_it_journey_explain","tests.api","Sun May 17 16:06:07 UTC 2026","passed","Sun May 17 16:06:07 UTC 2026","TestJobsITJourney","test_jobs_endpoints","",""
"P0: Schedule a published assessment for groups.","469","test_schedule_assessment","tests.api","Sun May 17 16:03:47 UTC 2026","passed","Sun May 17 16:03:48 UTC 2026","TestAuthAssessmentLifecycle","test_auth","",""
"","254","test_p1_get_user_evaluation_by_id_admin_unauthorized","tests.api","Sun May 17 16:16:23 UTC 2026","passed","Sun May 17 16:16:24 UTC 2026","TestQuizP1","test_quiz","",""
"P0: GET /health — health check.","210","test_jobs_health","tests.api","Sun May 17 16:06:07 UTC 2026","passed","Sun May 17 16:06:07 UTC 2026","TestJobsITJourney","test_jobs_endpoints","",""
"","247","test_p1_groups_nonexistent_company","tests.api","Sun May 17 16:04:18 UTC 2026","passed","Sun May 17 16:04:18 UTC 2026","TestAuthNewP1","test_auth","",""
"","217","test_get_questions","tests.api","Sun May 17 16:03:54 UTC 2026","passed","Sun May 17 16:03:54 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"P0: Get all student results.","326","test_student_results","tests.api","Sun May 17 16:03:06 UTC 2026","passed","Sun May 17 16:03:06 UTC 2026","TestAuthStudentAssessments","test_auth","",""
"Login with password only → 422.","309","test_p1_login_missing_email","tests.api","Sun May 17 16:02:12 UTC 2026","passed","Sun May 17 16:02:12 UTC 2026","TestAuthPublicP1","test_auth","",""
"P0: Export assessment results as CSV.","247","test_export_assessment_csv","tests.api","Sun May 17 16:02:59 UTC 2026","passed","Sun May 17 16:02:59 UTC 2026","TestAuthAssessments","test_auth","",""
"","320","test_my_teachings","tests.api","Sun May 17 16:04:07 UTC 2026","passed","Sun May 17 16:04:08 UTC 2026","TestAuthClassrooms","test_auth","",""
"P1: GET /resumes/99999/skills → 404.","246","test_p1_get_skills_nonexistent_resume","tests.api","Sun May 17 16:17:07 UTC 2026","passed","Sun May 17 16:17:07 UTC 2026","TestResumeP1","test_resumes","",""
"","226","test_put_user_roles","tests.api","Sun May 17 16:04:16 UTC 2026","passed","Sun May 17 16:04:16 UTC 2026","TestAuthUserRoles","test_auth","",""
"","216","test_get_job","tests.api","Sun May 17 16:05:57 UTC 2026","passed","Sun May 17 16:05:57 UTC 2026","TestJobsReal","test_jobs_endpoints","",""
"","416","test_add_group_member","tests.api","Sun May 17 16:03:58 UTC 2026","passed","Sun May 17 16:03:58 UTC 2026","TestAuthCompanyGroupsCRUD","test_auth","",""
"P1: GET /v1/interview/me/history without token → 401/403.","234","test_p1_me_history_no_auth","tests.api","Sun May 17 16:05:52 UTC 2026","passed","Sun May 17 16:05:53 UTC 2026","TestInterviewNewEndpointsP1","test_interview","",""
"","260","test_get_session_metrics","tests.api","Sun May 17 16:05:42 UTC 2026","passed","Sun May 17 16:05:43 UTC 2026","TestAIInterview","test_interview","",""
"","2702","test_generate_resume","tests.api","Sun May 17 16:17:02 UTC 2026","failed","Sun May 17 16:17:05 UTC 2026","TestResume","test_resumes","",""
"","238","test_put_role","tests.api","Sun May 17 16:04:13 UTC 2026","passed","Sun May 17 16:04:13 UTC 2026","TestAuthRolesCRUD","test_auth","",""
"","287","test_list_questions","tests.api","Sun May 17 16:05:11 UTC 2026","passed","Sun May 17 16:05:11 UTC 2026","TestCoursesQuizzes","test_courses","",""
"","228","test_get_performance_trends","tests.api","Sun May 17 16:05:43 UTC 2026","passed","Sun May 17 16:05:43 UTC 2026","TestAIInterview","test_interview","",""
"PUT /api/assessments/{id}/questions/99999 → 404.","239","test_p1_edit_question_nonexistent","tests.api","Sun May 17 16:03:05 UTC 2026","passed","Sun May 17 16:03:05 UTC 2026","TestAuthAssessmentQuestionsP1","test_auth","",""
"P0: GET /api/v1/resumes/admin/{resume_id} — admin gets a specific resume.","251","test_admin_get_resume_by_id","tests.api","Sun May 17 16:17:13 UTC 2026","passed","Sun May 17 16:17:14 UTC 2026","TestResumeNewEndpoints","test_resumes","",""
"P0: GET /api/v1/resumes/{id}/skills.","237","test_get_resume_skills_new","tests.api","Sun May 17 16:17:17 UTC 2026","passed","Sun May 17 16:17:17 UTC 2026","TestResumeNewEndpoints","test_resumes","",""
"GET /api/assessments/99999/export-csv → 404.","217","test_p1_export_csv_nonexistent","tests.api","Sun May 17 16:03:02 UTC 2026","passed","Sun May 17 16:03:02 UTC 2026","TestAuthAssessmentsP1","test_auth","",""
"P0: Gap analysis for target roles.","2889","test_idp_gap_analysis","tests.api","Sun May 17 16:03:17 UTC 2026","passed","Sun May 17 16:03:20 UTC 2026","TestAuthIDP","test_auth","",""
